laptop_id,company,product,typename,inches,ram(GB),opsys,weight(kg),price_euros,touchscreen,resolution,cpu_speed(GHz),cpu_brand,gpu_brand,memory_1_sto(GB),memory_1_type,memory_2_sto(GB),memory_2_type
1014,Acer,Nitro 5,Gaming,15.6,8.0,Windows 10,2.7,1260.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1015,HP,ENVY -,Notebook,13.3,8.0,Windows 10,1.34,1189.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1016,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,547.0,0,1366x768,2.4,Intel,Intel,128.0,SSD,0.0,NaN
1017,HP,Probook 440,Notebook,14.0,4.0,Windows 10,1.64,779.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,4.0,Windows 10,1.2,1195.0,0,1920x1080,2.3,Intel,Intel,128.0,SSD,0.0,NaN
1019,HP,EliteBook 840,Notebook,14.0,4.0,Windows 10,1.48,1099.99,0,1366x768,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1020,HP,ProBook 640,Notebook,14.0,4.0,Windows 10,1.95,1205.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1021,HP,EliteBook 1040,Ultrabook,14.0,8.0,Windows 7,1.43,1449.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1022,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,1049.26,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
1023,HP,Probook 440,Notebook,14.0,4.0,Windows 10,1.64,684.0,0,1366x768,2.4,Intel,Intel,500.0,HDD,0.0,NaN
1024,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.65,949.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,Hybrid,0.0,NaN
1025,HP,EliteBook 820,Ultrabook,12.5,4.0,Windows 10,1.26,1539.0,0,1920x1080,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1026,HP,Elitebook 840,Notebook,14.0,4.0,Windows 10,1.48,1590.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1027,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.54,1887.21,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1028,HP,Probook 430,Notebook,13.3,4.0,Windows 10,1.49,800.0,0,1366x768,2.4,Intel,Intel,500.0,HDD,0.0,NaN
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,8.0,Windows 10,1.5,1210.0,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1030,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,769.99,0,1366x768,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1031,Lenovo,ThinkPad P70,Notebook,17.3,16.0,Windows 7,2.4,2968.0,0,3840x2160,2.7,Intel,Nvidia,512.0,SSD,0.0,NaN
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,8.0,Windows 10,1.47,1490.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1033,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 10,1.43,2229.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,4.0,Windows 10,2.08,795.99,1,1920x1080,2.3,Intel,Intel,1000.0,HDD,0.0,NaN
1035,Toshiba,Portégé Z30-C-16K,Ultrabook,13.3,8.0,Windows 10,1.2,1590.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1036,HP,Spectre 13-V100nv,Notebook,13.3,8.0,Windows 10,1.11,1149.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1037,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,1185.43,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
1038,Dell,Latitude E5570,Notebook,15.6,8.0,Windows 10,2.09,1046.44,0,1920x1080,2.4,Intel,Intel,500.0,HDD,0.0,NaN
1039,HP,Elitebook 820,Ultrabook,12.5,4.0,Windows 10,1.26,1559.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1040,HP,ProBook 650,Notebook,14.0,4.0,Windows 10,2.31,1189.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1041,HP,ProBook 640,Notebook,14.0,4.0,Windows 10,1.95,1060.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1042,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,1624.0,1,3200x1800,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1043,HP,Probook 470,Notebook,17.3,8.0,Windows 10,2.63,1080.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
1044,HP,ProBook 440,Notebook,14.0,4.0,Windows 10,1.64,973.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1045,Acer,Aspire 3,Notebook,15.6,6.0,Windows 10,2.1,409.0,0,1366x768,3.0,AMD,AMD,1000.0,HDD,0.0,NaN
1046,MSI,GL72M 7RDX,Gaming,17.3,8.0,Windows 10,2.7,1191.8,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1047,HP,Probook 640,Notebook,14.0,8.0,Windows 7,1.95,1195.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1048,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,1228.99,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1049,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 10,1.26,1349.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1050,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,742.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,8.0,Windows 10,1.47,1725.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1052,Dell,Latitude E5570,Notebook,15.6,8.0,Windows 7,2.09,1062.95,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1053,HP,ProBook 440,Notebook,14.0,8.0,Windows 10,1.64,1010.51,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4.0,Windows 10,1.8,847.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,2.0,Windows 10,1.45,210.8,0,1366x768,1.44,Intel,Intel,32.0,FlashStorage,0.0,NaN
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,16.0,Windows 10,2.4,1425.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
1057,Lenovo,Thinkpad L560,Notebook,15.6,8.0,Windows 10,2.3,1049.6,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1058,HP,EliteBook 840,Notebook,14.0,4.0,Windows 10,1.54,1000.0,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1059,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,2103.34,0,1920x1080,2.4,Intel,Intel,256.0,SSD,500.0,HDD
1060,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 7,1.43,1469.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1061,MSI,GT72S Dominator,Gaming,17.3,16.0,Windows 10,3.78,1545.64,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,1000.0,HDD
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16.0,Windows 10,4.6,2289.99,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1063,Asus,Chromebook C202SA,Netbook,11.6,4.0,Chrome OS,1.2,287.9,0,1366x768,1.6,Intel,Intel,16.0,FlashStorage,0.0,NaN
1064,Lenovo,ThinkPad X1,Notebook,14.0,16.0,Windows 7,1.1,2620.0,0,2560x1440,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1065,HP,Noteb Pav,Notebook,15.6,8.0,Windows 10,1.91,979.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,8.0,Windows 10,2.3,1094.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1067,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,979.0,0,1366x768,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1068,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.2,2254.0,1,3200x1800,2.7,Intel,Intel,1000.0,SSD,0.0,NaN
1069,HP,ProBook 650,Notebook,15.6,4.0,Windows 10,2.31,705.15,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1070,HP,250 G5,Notebook,15.6,4.0,Windows 10,1.96,499.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
1071,Acer,Aspire ES1-523,Notebook,15.6,8.0,Windows 10,2.4,449.0,0,1366x768,2.2,AMD,AMD,1000.0,HDD,0.0,NaN
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,12.0,Windows 10,1.6,1299.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1073,MSI,GT62VR 6RD,Gaming,15.6,16.0,Windows 10,2.94,1819.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1074,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,1070.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,16.0,Windows 10,4.0,998.0,0,1920x1080,2.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
1076,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.25,559.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
1077,Dell,Inspiron 5567,Notebook,15.6,16.0,Windows 10,2.32,989.99,0,1920x1080,2.7,Intel,AMD,2000.0,HDD,0.0,NaN
1079,MSI,GS63VR 6RF,Gaming,15.6,16.0,Windows 10,1.8,1929.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1080,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.29,1458.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1081,Asus,ROG G701VO,Gaming,17.3,64.0,Windows 10,3.58,3975.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,SSD,0.0,NaN
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,798.01,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1083,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.21,1329.0,0,3840x2160,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1084,Apple,"MacBook 12""",Ultrabook,12.0,8.0,Mac OS X,0.92,1300.0,0,2304x1440,1.1,Intel,Intel,256.0,FlashStorage,0.0,NaN
1085,Dell,Latitude 3570,Notebook,15.6,4.0,Windows 10,2.06,481.98,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1086,HP,ProBook 650,Notebook,15.6,4.0,Windows 10,2.31,1199.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1087,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,1199.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1088,HP,ProBook 430,Notebook,13.3,8.0,Windows 10,1.49,1090.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,8.0,Windows 10,1.3,1713.49,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,8.0,Windows 10,3.0,659.0,0,1600x900,2.3,Intel,AMD,1000.0,HDD,0.0,NaN
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,4.0,Windows 10,2.3,977.0,0,1920x1080,2.3,Intel,Nvidia,1000.0,HDD,0.0,NaN
1092,MSI,GT72VR Dominator,Gaming,17.3,16.0,Windows 10,3.78,2499.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,2.1,540.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1094,HP,Probook 650,Notebook,15.6,4.0,Windows 7,2.31,940.0,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,8.0,Windows 10,0.99,1399.0,1,2560x1440,1.2,Intel,Intel,512.0,SSD,0.0,NaN
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,32.0,Windows 10,4.6,3240.0,0,1920x1080,2.7,Intel,Nvidia,512.0,SSD,1000.0,Hybrid
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,646.27,1,1920x1200,1.44,Intel,Intel,64.0,FlashStorage,0.0,NaN
1098,HP,Spectre x360,Ultrabook,13.3,16.0,Windows 10,1.3,2049.0,0,3840x2160,2.7,Intel,Intel,512.0,SSD,0.0,NaN
1099,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,750.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1100,HP,EliteBook 840,Notebook,14.0,4.0,Windows 7,1.54,1030.99,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1101,HP,ZBook 15u,Workstation,15.6,8.0,Windows 7,1.9,1495.0,0,1920x1080,2.5,Intel,AMD,256.0,SSD,0.0,NaN
1102,Lenovo,ThinkPad T460,Notebook,14.0,8.0,Windows 7,1.7,1199.0,0,1920x1080,2.3,Intel,Intel,180.0,SSD,0.0,NaN
1103,HP,Chromebook 13,Notebook,13.3,4.0,Chrome OS,1.29,615.0,0,3200x1800,1.5,Intel,Intel,32.0,FlashStorage,0.0,NaN
1104,Acer,Aspire ES1-523,Notebook,15.6,4.0,Windows 10,2.4,387.0,0,1366x768,2.2,AMD,AMD,500.0,HDD,0.0,NaN
1105,Dell,Inspiron 3552,Notebook,15.6,4.0,Linux,2.2,393.49,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
1106,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,345.99,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,8.0,Windows 10,2.7,1599.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1108,Dell,Inspiron 5370,Ultrabook,13.3,4.0,Windows 10,1.4,818.35,0,1920x1080,1.6,Intel,AMD,256.0,SSD,0.0,NaN
1109,HP,Elitebook 820,Netbook,12.5,4.0,Windows 7,2.4,1599.0,0,1366x768,2.3,Intel,Intel,128.0,SSD,0.0,NaN
1110,Acer,Aspire F5-573G,Notebook,15.6,8.0,Windows 10,2.4,799.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,1000.0,HDD
1111,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,638.8,0,1920x1080,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
1112,MSI,GS70 Stealth,Gaming,17.3,8.0,Windows 10,2.6,1599.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
1113,HP,250 G5,Notebook,15.6,4.0,Windows 10,1.96,500.0,0,1366x768,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16.0,Windows 10,4.3,2299.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1115,Dell,Latitude E5270,Ultrabook,12.5,4.0,Windows 7,1.5,1135.15,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1116,Dell,Latitude E5270,Ultrabook,12.5,4.0,Windows 7,1.5,1166.97,0,1366x768,2.3,Intel,Intel,128.0,SSD,0.0,NaN
1117,Acer,Chromebook 15,Notebook,15.6,4.0,Chrome OS,2.2,209.0,0,1366x768,1.5,Intel,Intel,16.0,SSD,0.0,NaN
1118,HP,ZBook 17,Workstation,17.3,8.0,Windows 7,3.0,2899.0,0,1920x1080,2.6,Intel,AMD,1000.0,HDD,0.0,NaN
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16.0,Windows 10,2.4,1199.0,0,1920x1080,2.8,Intel,Nvidia,512.0,SSD,0.0,NaN
1120,Dell,Latitude E5270,Ultrabook,12.5,8.0,Windows 7,1.5,1413.1,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1121,MSI,GE72 Apache,Gaming,17.3,8.0,Windows 10,2.9,1511.19,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4.0,Windows 10,2.1,867.0,1,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,4.0,Windows 10,2.1,398.0,0,1920x1080,2.5,AMD,AMD,1000.0,HDD,0.0,NaN
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,16.0,Windows 10,2.59,1339.0,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1125,HP,EliteBook 1030,Notebook,13.3,8.0,Windows 10,1.16,1699.0,1,3200x1800,1.1,Intel,Intel,256.0,SSD,0.0,NaN
1126,Dell,Vostro 3559,Notebook,15.6,4.0,Windows 7,2.24,769.15,0,1366x768,2.3,Intel,AMD,500.0,HDD,0.0,NaN
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,4.0,Windows 10,2.1,429.0,0,1366x768,2.0,Intel,Intel,128.0,SSD,0.0,NaN
1128,HP,Spectre Pro,Ultrabook,13.3,8.0,Windows 10,1.16,1969.0,0,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Android,0.69,549.0,1,1920x1200,1.44,Intel,Intel,64.0,FlashStorage,0.0,NaN
1130,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.23,1379.0,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16.0,Windows 10,4.6,2749.99,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,1000.0,Hybrid
1132,Razer,Blade Stealth,Ultrabook,12.5,8.0,Windows 10,1.25,1029.0,1,3840x2160,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,16.0,Windows 10,1.05,2226.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,8.0,Windows 10,3.52,1312.49,0,1920x1080,2.6,Intel,Nvidia,128.0,SSD,1000.0,HDD
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,4.0,Windows 10,1.35,196.0,0,1920x1080,1.44,Intel,Intel,32.0,FlashStorage,0.0,NaN
1136,HP,Spectre Pro,Notebook,13.3,8.0,Windows 10,1.16,1690.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1137,HP,EliteBook 1040,Notebook,14.0,8.0,Windows 7,1.43,1513.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1138,Dell,Latitude E5570,Notebook,15.6,4.0,Linux,2.09,523.63,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1139,Asus,VivoBook Max,Notebook,15.6,4.0,Windows 10,2.0,435.0,0,1366x768,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,8.0,Windows 10,1.8,1669.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4.0,Windows 10,0.69,479.0,1,1920x1200,1.44,Intel,Intel,64.0,FlashStorage,0.0,NaN
1142,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,1895.0,0,1366x768,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.4,989.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
1144,HP,Omen -,Gaming,17.3,8.0,Windows 10,3.35,1129.0,0,1920x1080,2.3,Intel,Nvidia,128.0,SSD,1000.0,HDD
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,8.0,Windows 10,2.04,629.0,0,1366x768,2.7,Intel,Intel,2000.0,HDD,0.0,NaN
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,8.0,Windows 7,1.8,2050.38,1,1920x1080,2.6,Intel,Nvidia,512.0,SSD,0.0,NaN
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,4.0,Windows 10,1.5,278.0,0,1366x768,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
1148,HP,250 G6,Ultrabook,15.6,8.0,Windows 10,1.84,752.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1149,Acer,Aspire E5-576G,Notebook,15.6,4.0,Windows 10,2.23,616.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,16.0,Windows 10,2.5,1099.0,0,1920x1080,2.5,Intel,AMD,1000.0,Hybrid,0.0,NaN
1151,HP,ZBook 17,Workstation,17.3,8.0,Windows 7,3.0,3949.4,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
1153,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.5,784.0,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
1154,MSI,GT72S Dominator,Gaming,17.3,16.0,Windows 10,3.78,2399.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,1000.0,HDD
1155,HP,EliteBook 850,Ultrabook,15.6,8.0,Windows 7,1.88,2171.72,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,16.0,Windows 10,2.8,2440.0,1,2560x1440,2.6,Intel,Intel,512.0,SSD,0.0,NaN
1157,MSI,GP62M 7RDX,Gaming,15.6,8.0,Windows 10,2.4,1142.8,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,1629.0,1,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
1161,HP,ZBook 15,Workstation,15.6,8.0,Windows 7,2.59,2229.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,1799.0,1,2560x1440,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1163,HP,ZBook Studio,Workstation,15.6,8.0,Windows 7,2.0,1899.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
1164,HP,EliteBook 820,Ultrabook,12.5,8.0,Windows 7,1.26,2296.95,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1165,Dell,Vostro 5568,Notebook,15.6,8.0,Windows 10,2.18,1009.9,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
1166,HP,EliteBook 850,Notebook,15.6,8.0,Windows 7,1.88,1579.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8.0,Windows 10,1.27,2339.0,1,2560x1440,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,4.0,Windows 10,1.9,339.0,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,4.0,Windows 10,1.86,297.0,0,1366x768,1.8,AMD,AMD,500.0,HDD,0.0,NaN
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8.0,Windows 10,2.32,599.0,0,1920x1080,2.3,Intel,AMD,1000.0,HDD,0.0,NaN
1171,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,1199.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
1172,Dell,XPS 15,Notebook,15.6,8.0,Windows 10,2.04,2250.68,1,3840x2160,2.3,Intel,Nvidia,256.0,SSD,0.0,NaN
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4.0,Windows 10,1.91,478.89,0,1920x1080,2.5,AMD,AMD,256.0,SSD,0.0,NaN
1174,MSI,GP72M 7REX,Gaming,17.3,16.0,Windows 10,2.7,1492.8,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,12.0,Windows 7,1.4,2299.0,0,1920x1080,2.6,Intel,Intel,512.0,SSD,0.0,NaN
1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,8.0,Windows 10,2.5,788.49,0,1920x1080,2.3,Intel,AMD,1000.0,Hybrid,0.0,NaN
1177,HP,Spectre Pro,2 in 1 Convertible,13.3,8.0,Windows 10,1.48,2041.0,1,2560x1440,2.6,Intel,Intel,512.0,SSD,0.0,NaN
1178,Lenovo,ThinkPad T460,Ultrabook,14.0,8.0,Windows 7,1.7,1499.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
1179,MSI,GS40 Phantom,Gaming,14.0,16.0,Windows 10,1.7,1769.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,8.0,Windows 10,2.62,899.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8.0,Windows 10,2.2,459.0,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
1182,HP,250 G4,Notebook,15.6,4.0,Windows 10,2.1,476.99,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
1183,Dell,Inspiron 7567,Gaming,15.6,8.0,Windows 10,2.62,1498.0,0,3840x2160,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1184,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.95,1390.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4.0,Windows 10,2.2,468.0,0,1920x1080,2.0,Intel,Nvidia,1000.0,HDD,0.0,NaN
